Expected_Runs,Temp,Humidity,Rain,pitcher_SO,pitcher_DRA,pitcher_ERA,pitcher_PPF,pitcher_VORP,pitcher_FIP,pitcher_PVORP,pitcher_PWARP,pitcher_BASES_VS_AB,pitcher_hit_mult,def_H,def_HR,def_GB%,def_FB%,def_LD%,def_POP%,def_DP%,R_batter,TB_batter,SO_batter,RBI_batter,DP_batter,FB%_batter,GB%_batter,LD%_batter,POP%_batter,ISO_batter,AVG_batter,OBP_batter,SLG_batter,TAV_batter,BASES_VS_AB_batter,SDTHB_BAT,bat_SO,bat_RBI,bat_DP,bat_FB%,bat_GB%,bat_LD%,bat_POP%,bat_ISO,bat_AVG,bat_OBP,bat_SLG,bat_TAV,batter_BASES_VS_AB,hit_mult,H_SIDE_pit,1B_SIDE_pit,2B_SIDE_pit,3B_SIDE_pit,HR_SIDE_pit,TB_SIDE_pit,SO_SIDE_pit,BB_SIDE_pit,HBP_SIDE_pit,SF_SIDE_pit,SH_SIDE_pit,DP_SIDE_pit,FB%_SIDE_pit,GB%_SIDE_pit,LD%_SIDE_pit,POP%_SIDE_pit,ISO_SIDE_pit,AVG_SIDE_pit,OBP_SIDE_pit,SLG_SIDE_pit,TAV_SIDE_pit,DRA_SIDE_pit,DRA-_SIDE_pit,CFIP_SIDE_pit,BASES_VS_AB_pit,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA
4.4,3.0,42.0,0.0,0.15,6.47,5.97,100.0,-16.5,4.46,-16.2,-1.68,0.51,0.51,1264.0,172.0,43.82,23.06,26.19,6.94,12.02,0.07,0.26,0.17,0.07,0.02,23.78,41.5,26.03,8.69,0.14,0.23,0.29,0.38,0.24,0.41,0.41,0.08,0.03,0.01,23.45,43.98,25.26,7.31,0.12,0.24,0.31,0.36,0.24,0.39,0.4,41.89,26.89,10.56,0.56,3.89,65.22,22.78,9.67,1.67,2.11,0.56,2.67,28.16,40.82,24.49,6.53,0.16,0.29,0.34,0.45,0.27,5.82,132.44,110.89,0.47,4.55,2.22,1.17,0.54,0.12,0.06,0.06,0.14,0.8,0.17,0.41,55.04,55.04,57.33,2.43,2.37,0.06,2.53,2.44
4.6,7.0,25.0,0.0,0.17,3.55,2.94,94.0,35.7,3.44,31.5,3.26,0.37,0.37,1071.0,114.0,46.38,21.0,25.64,6.98,12.38,0.09,0.29,0.2,0.09,0.02,21.59,48.99,23.35,5.77,0.17,0.23,0.3,0.4,0.25,0.45,0.45,0.17,0.09,0.01,26.99,42.25,23.32,7.44,0.18,0.24,0.31,0.42,0.27,0.46,0.46,26.44,19.89,2.89,1.22,2.44,39.11,28.44,4.56,1.78,0.67,0.0,5.11,16.83,58.43,19.86,4.88,0.1,0.2,0.24,0.3,0.19,3.22,73.56,87.67,0.32,2.76,0.94,0.9,0.33,0.07,0.02,0.05,0.07,0.39,0.09,0.23,27.7,28.32,30.16,1.17,1.21,-0.03,1.3,1.18
3.9,4.0,80.0,89.0,0.18,7.24,5.22,102.0,-20.4,5.5,-22.2,-2.3,0.48,0.48,1047.0,132.0,46.37,21.65,25.69,6.28,13.5,0.09,0.25,0.16,0.08,0.01,22.91,44.12,26.55,6.11,0.14,0.24,0.31,0.38,0.25,0.44,0.44,0.18,0.09,0.01,21.31,47.26,23.98,7.45,0.17,0.24,0.33,0.41,0.27,0.45,0.45,20.75,15.5,3.25,0.62,1.38,29.38,24.62,24.62,0.75,1.0,1.0,3.12,18.35,54.81,19.9,6.93,0.09,0.22,0.39,0.31,0.26,7.16,162.75,118.38,0.45,5.08,2.16,1.2,0.56,0.13,0.06,0.08,0.11,0.66,0.14,0.39,44.27,47.84,48.34,1.93,2.08,-0.14,2.09,1.97
5.1,7.0,25.0,0.0,0.17,6.43,4.66,102.0,-18.8,5.2,-18.7,-1.94,0.48,0.48,1124.0,156.0,41.62,25.3,24.42,8.66,10.38,0.09,0.28,0.16,0.08,0.02,25.42,41.3,24.86,8.41,0.19,0.24,0.32,0.43,0.26,0.48,0.48,0.06,0.03,0.01,19.78,49.2,25.53,5.49,0.17,0.26,0.31,0.42,0.26,0.46,0.44,25.67,15.0,7.0,0.67,3.0,43.0,24.0,13.33,2.0,2.67,0.0,3.33,22.98,35.01,28.24,13.76,0.15,0.22,0.3,0.36,0.24,5.94,135.0,118.33,0.41,3.06,1.44,0.77,0.46,0.08,0.04,0.04,0.09,0.49,0.1,0.27,36.08,37.54,38.63,1.56,1.68,-0.12,1.69,1.56
5.7,7.0,88.0,36.0,0.09,8.62,10.46,107.0,-9.8,7.28,-9.8,-1.02,0.67,0.67,1272.0,185.0,43.41,23.51,25.56,7.52,12.91,0.09,0.25,0.13,0.08,0.02,23.55,45.27,23.52,7.65,0.17,0.26,0.34,0.43,0.28,0.47,0.47,0.21,0.08,0.01,25.09,45.11,21.8,8.01,0.17,0.22,0.28,0.39,0.24,0.43,0.43,21.0,10.67,6.33,1.0,3.0,38.33,6.67,8.33,0.67,1.33,0.33,1.0,23.79,42.65,30.57,2.98,0.29,0.36,0.43,0.65,0.35,10.74,244.67,129.67,0.67,4.41,1.98,1.28,0.73,0.11,0.05,0.06,0.14,0.77,0.17,0.44,51.32,58.24,59.4,2.27,2.64,-0.37,2.62,2.44
4.0,7.0,80.0,4.0,0.21,5.8,4.12,106.0,-5.9,4.32,-5.9,-0.61,0.47,0.47,1047.0,135.0,44.49,23.39,24.13,7.99,9.98,0.03,0.08,0.06,0.02,0.01,20.63,49.09,22.47,7.81,0.11,0.23,0.31,0.34,0.25,0.4,0.42,0.13,0.09,0.02,23.82,43.26,24.07,8.85,0.19,0.26,0.32,0.45,0.27,0.48,0.48,19.0,13.25,2.88,0.38,2.5,30.12,12.62,4.5,0.0,0.0,0.0,1.62,25.91,37.17,29.26,7.66,0.16,0.3,0.34,0.45,0.27,5.58,126.75,109.12,0.49,6.99,2.16,2.3,0.71,0.19,0.06,0.13,0.16,0.83,0.2,0.56,49.86,58.4,61.25,2.24,2.51,-0.27,2.69,2.48
4.3,6.0,63.0,4.0,0.2,4.67,3.95,99.0,16.5,3.98,11.2,1.16,0.42,0.42,1072.0,156.0,43.45,24.21,23.55,8.8,10.87,0.15,0.42,0.3,0.15,0.02,23.01,43.59,24.72,8.38,0.16,0.24,0.31,0.4,0.26,0.45,0.45,0.07,0.04,0.0,21.3,44.25,26.85,7.59,0.16,0.26,0.33,0.41,0.26,0.45,0.43,22.75,15.25,4.25,0.5,2.75,36.25,27.75,12.0,2.75,0.5,0.75,6.25,21.39,49.68,20.19,8.75,0.11,0.18,0.27,0.29,0.22,4.04,92.0,98.75,0.35,2.91,1.08,0.93,0.41,0.08,0.03,0.05,0.09,0.45,0.1,0.25,34.79,33.76,35.13,1.52,1.45,0.07,1.51,1.37
4.6,7.0,21.0,0.0,0.3,2.42,2.18,97.0,16.6,3.01,14.5,1.5,0.4,0.4,1043.0,145.0,46.71,21.8,24.15,7.34,10.51,0.04,0.13,0.08,0.04,0.0,23.83,45.14,23.9,6.13,0.2,0.24,0.3,0.44,0.26,0.49,0.43,0.17,0.08,0.02,20.93,49.77,22.98,6.33,0.14,0.24,0.31,0.38,0.26,0.42,0.42,9.5,4.75,1.88,1.25,1.62,18.75,21.0,4.75,0.62,0.0,0.0,0.62,19.15,60.52,14.43,5.89,0.15,0.14,0.25,0.29,0.19,3.2,72.62,82.0,0.37,4.52,1.3,1.54,0.5,0.12,0.04,0.09,0.1,0.51,0.12,0.34,35.73,37.05,37.05,1.49,1.57,-0.08,1.61,1.47
5.0,5.0,82.0,5.0,0.13,6.2,5.45,108.0,-14.6,5.35,-14.2,-1.47,0.54,0.54,1252.0,181.0,44.15,23.09,25.61,7.15,13.24,0.09,0.28,0.16,0.08,0.02,26.21,38.73,26.14,8.92,0.18,0.25,0.32,0.43,0.27,0.47,0.47,0.2,0.08,0.01,23.54,43.8,24.49,8.16,0.17,0.24,0.32,0.41,0.25,0.45,0.45,29.11,16.0,5.22,0.89,7.0,57.11,21.44,4.22,0.89,1.78,0.0,1.33,25.14,47.0,24.79,3.06,0.21,0.23,0.26,0.45,0.23,5.99,136.33,110.33,0.46,3.07,1.49,0.78,0.46,0.08,0.04,0.04,0.1,0.56,0.12,0.27,39.17,38.8,40.3,1.79,1.73,0.06,1.77,1.64
4.1,5.0,82.0,6.0,0.24,3.87,3.3,106.0,25.5,3.54,26.0,2.69,0.43,0.43,1085.0,162.0,43.16,25.0,24.63,7.2,14.12,0.1,0.31,0.16,0.1,0.02,26.61,40.96,24.66,7.77,0.2,0.26,0.33,0.46,0.28,0.49,0.49,0.16,0.1,0.01,26.68,39.05,27.31,6.95,0.18,0.26,0.33,0.44,0.27,0.48,0.48,28.78,19.11,6.44,2.33,0.89,42.56,27.44,12.33,0.78,0.0,0.0,6.44,20.8,48.62,25.15,5.43,0.11,0.23,0.31,0.34,0.22,3.6,81.78,96.78,0.4,3.02,0.82,1.1,0.26,0.08,0.02,0.06,0.07,0.34,0.09,0.24,19.2,21.9,23.4,0.87,0.96,-0.09,1.02,0.98
4.1,5.0,76.0,10.0,0.16,5.1,5.2,107.0,1.8,5.01,2.2,0.23,0.49,0.49,1122.0,150.0,47.02,20.92,25.74,6.32,13.57,0.07,0.23,0.18,0.06,0.01,18.53,49.82,23.39,7.96,0.12,0.22,0.28,0.35,0.22,0.4,0.4,0.15,0.08,0.01,20.62,48.45,25.21,5.72,0.16,0.25,0.31,0.41,0.25,0.45,0.45,32.67,20.33,8.67,0.0,3.67,52.33,21.0,12.33,0.67,1.33,0.33,5.33,19.31,48.72,27.08,4.88,0.15,0.25,0.32,0.4,0.24,3.67,83.0,97.33,0.45,3.72,1.44,1.07,0.44,0.1,0.04,0.06,0.1,0.56,0.13,0.29,36.47,35.23,39.79,1.82,1.63,0.19,1.72,1.61
4.6,5.0,42.0,1.0,0.24,4.64,3.74,106.0,11.5,3.89,11.9,1.24,0.42,0.42,1171.0,165.0,43.09,24.19,24.83,7.89,10.46,0.08,0.28,0.2,0.08,0.02,23.21,45.21,24.62,6.95,0.16,0.24,0.3,0.4,0.24,0.43,0.43,0.17,0.09,0.02,26.92,40.5,23.89,8.68,0.18,0.24,0.31,0.42,0.25,0.47,0.47,28.33,17.33,5.56,0.56,4.89,49.67,36.56,7.11,1.89,0.56,0.0,2.56,23.63,42.68,22.86,10.83,0.15,0.21,0.25,0.36,0.21,3.8,86.33,95.78,0.39,2.5,0.97,0.84,0.43,0.06,0.03,0.04,0.08,0.43,0.1,0.24,32.01,32.99,33.32,1.44,1.47,-0.03,1.47,1.36
4.1,3.0,65.0,3.0,0.21,5.03,5.05,109.0,3.0,4.23,3.2,0.33,0.47,0.47,1036.0,146.0,44.75,23.82,23.79,7.64,8.55,0.09,0.28,0.16,0.08,0.02,25.42,41.3,24.86,8.41,0.19,0.24,0.32,0.43,0.26,0.48,0.48,0.17,0.1,0.02,23.7,47.09,22.96,6.25,0.18,0.25,0.32,0.43,0.26,0.47,0.47,31.33,20.33,7.22,0.0,3.78,49.89,25.0,13.78,2.11,1.11,0.0,1.0,21.58,46.62,25.57,6.22,0.16,0.27,0.36,0.43,0.27,6.19,141.11,108.33,0.48,5.35,1.84,1.42,0.42,0.14,0.05,0.09,0.1,0.57,0.13,0.37,37.24,36.26,42.63,1.64,1.65,-0.01,1.86,1.69
4.1,7.0,25.0,0.0,0.14,5.84,3.69,106.0,-6.1,4.29,-6.1,-0.63,0.45,0.45,1047.0,135.0,44.49,23.39,24.13,7.99,9.98,0.1,0.32,0.17,0.09,0.02,19.55,47.86,25.81,6.78,0.15,0.26,0.34,0.41,0.27,0.45,0.45,0.15,0.1,0.02,24.69,43.35,25.86,6.09,0.2,0.27,0.33,0.47,0.28,0.5,0.5,17.33,12.67,3.0,0.0,1.67,25.33,10.11,4.0,0.89,0.56,0.0,2.89,22.58,36.61,30.74,10.08,0.15,0.3,0.35,0.46,0.27,6.43,146.11,117.22,0.48,7.79,2.41,2.57,0.79,0.21,0.07,0.15,0.18,0.93,0.23,0.63,55.61,65.14,68.32,2.5,2.8,-0.3,3.0,2.76
3.3,7.0,72.0,15.0,0.2,5.36,4.33,100.0,-3.8,4.69,-0.8,-0.08,0.48,0.48,1047.0,132.0,46.37,21.65,25.69,6.28,13.5,0.03,0.08,0.07,0.02,0.01,19.17,50.83,21.16,7.84,0.11,0.21,0.28,0.31,0.23,0.38,0.4,0.06,0.03,0.01,16.57,50.61,27.59,5.24,0.14,0.25,0.31,0.39,0.25,0.43,0.42,32.33,18.0,8.33,1.33,4.67,57.33,32.0,17.67,0.0,0.0,1.33,3.33,24.28,46.53,24.21,4.98,0.18,0.24,0.32,0.41,0.26,4.43,101.0,105.67,0.47,3.99,1.7,0.94,0.44,0.11,0.04,0.06,0.09,0.52,0.11,0.3,34.8,37.6,38.0,1.52,1.63,-0.11,1.64,1.55
4.4,3.0,39.0,0.0,0.16,4.72,3.44,97.0,7.4,4.27,8.8,0.91,0.42,0.42,1141.0,137.0,45.38,22.92,25.11,6.59,10.75,0.07,0.25,0.18,0.06,0.02,22.51,44.18,24.69,8.32,0.13,0.22,0.27,0.35,0.22,0.4,0.4,0.15,0.08,0.01,23.55,45.22,23.61,7.62,0.15,0.25,0.31,0.4,0.26,0.44,0.44,30.0,17.85,8.54,0.0,3.62,49.38,26.15,11.0,0.38,1.0,2.85,3.38,22.57,42.14,27.43,7.86,0.15,0.24,0.3,0.39,0.24,4.97,112.92,109.54,0.42,3.23,1.4,0.91,0.43,0.08,0.04,0.05,0.1,0.53,0.12,0.3,35.6,39.16,40.74,1.52,1.67,-0.15,1.76,1.65
3.6,5.0,40.0,0.0,0.2,4.21,4.63,94.0,16.9,4.12,15.5,1.6,0.46,0.46,1071.0,114.0,46.38,21.0,25.64,6.98,12.38,0.08,0.27,0.17,0.08,0.02,24.83,44.1,22.78,7.99,0.16,0.22,0.3,0.39,0.26,0.44,0.44,0.05,0.03,0.0,24.62,43.46,27.17,4.76,0.16,0.25,0.33,0.41,0.27,0.45,0.44,27.56,20.56,2.78,1.0,3.22,42.0,32.11,9.44,0.78,0.78,2.78,1.22,19.04,45.45,24.72,10.79,0.12,0.23,0.28,0.34,0.23,3.29,75.11,95.22,0.38,4.06,1.39,1.33,0.49,0.11,0.04,0.07,0.11,0.57,0.13,0.34,40.7,41.6,44.32,1.72,1.78,-0.05,1.91,1.73
4.3,5.0,67.0,15.0,0.35,2.51,2.85,97.0,52.0,2.73,52.9,5.48,0.38,0.38,942.0,125.0,45.48,23.17,24.57,6.77,12.5,0.09,0.26,0.17,0.09,0.01,24.75,44.27,24.22,6.76,0.18,0.25,0.33,0.42,0.26,0.47,0.47,0.08,0.05,0.01,25.37,41.04,28.3,5.3,0.21,0.28,0.34,0.49,0.3,0.51,0.47,23.44,12.67,6.56,0.0,4.22,42.67,53.56,10.0,1.78,0.0,0.78,4.78,31.89,36.59,22.08,9.43,0.14,0.17,0.23,0.3,0.18,1.79,40.78,81.11,0.34,3.25,1.05,0.93,0.38,0.09,0.03,0.06,0.07,0.38,0.09,0.22,30.08,26.2,25.01,1.27,1.14,0.13,1.1,1.01
3.8,4.0,69.0,24.0,0.31,2.45,2.22,106.0,52.4,2.42,52.7,5.46,0.35,0.35,1085.0,162.0,43.16,25.0,24.63,7.2,14.12,0.08,0.27,0.14,0.08,0.02,24.18,46.2,23.09,6.53,0.17,0.26,0.32,0.43,0.27,0.46,0.46,0.18,0.09,0.01,26.27,41.4,25.53,6.8,0.18,0.25,0.32,0.42,0.26,0.46,0.46,30.11,19.44,8.22,0.22,2.22,45.44,44.89,13.44,2.0,0.78,0.78,1.11,23.64,46.03,22.6,7.74,0.11,0.22,0.29,0.33,0.22,2.97,68.11,86.67,0.38,2.64,0.72,0.96,0.23,0.07,0.02,0.05,0.06,0.3,0.08,0.21,16.78,19.14,20.45,0.76,0.84,-0.08,0.89,0.85
4.0,4.0,77.0,94.0,0.19,4.43,4.35,100.0,12.0,4.14,13.6,1.41,0.47,0.47,1072.0,156.0,43.45,24.21,23.55,8.8,10.87,0.06,0.23,0.17,0.06,0.02,23.88,43.72,26.5,4.89,0.13,0.25,0.31,0.38,0.24,0.43,0.42,0.17,0.06,0.01,21.09,48.35,25.88,4.68,0.14,0.21,0.28,0.35,0.23,0.39,0.39,36.33,23.0,10.67,0.0,2.67,55.0,41.0,18.0,0.0,1.67,0.0,4.67,18.86,52.57,18.38,10.2,0.11,0.22,0.28,0.32,0.22,3.23,73.33,89.67,0.38,3.37,1.25,1.08,0.48,0.09,0.03,0.06,0.1,0.53,0.12,0.29,40.29,39.09,40.69,1.76,1.68,0.08,1.75,1.59
4.3,5.0,85.0,3.0,0.18,4.97,4.99,96.0,4.3,4.26,4.2,0.44,0.5,0.5,1148.0,126.0,45.29,21.27,26.06,7.39,14.58,0.09,0.28,0.16,0.09,0.02,25.41,41.56,24.38,8.35,0.21,0.24,0.31,0.45,0.27,0.5,0.5,0.1,0.03,0.01,19.36,48.2,26.96,5.48,0.11,0.23,0.28,0.34,0.23,0.37,0.4,28.67,18.0,5.33,1.67,3.67,48.33,27.67,12.33,0.67,1.0,0.67,5.0,25.45,39.34,28.99,6.22,0.17,0.25,0.32,0.42,0.28,4.61,105.0,102.0,0.47,3.49,1.68,0.87,0.37,0.09,0.04,0.05,0.11,0.6,0.13,0.3,43.87,41.36,44.28,1.81,1.69,0.12,1.92,1.8
3.6,4.0,35.0,0.0,0.2,3.91,3.2,93.0,13.3,4.16,13.1,1.36,0.4,0.4,1071.0,114.0,46.38,21.0,25.64,6.98,12.38,0.08,0.27,0.17,0.08,0.02,24.83,44.1,22.78,7.99,0.16,0.22,0.3,0.39,0.26,0.44,0.44,0.16,0.08,0.01,27.03,44.59,22.6,5.78,0.16,0.23,0.3,0.38,0.25,0.42,0.42,25.67,19.0,4.0,0.0,2.67,37.67,25.67,13.0,0.67,1.67,1.67,3.33,18.28,44.92,31.65,5.14,0.11,0.23,0.3,0.33,0.24,3.59,81.67,100.0,0.39,3.37,1.15,1.1,0.41,0.09,0.03,0.06,0.09,0.48,0.11,0.28,33.8,34.55,36.8,1.43,1.48,-0.04,1.59,1.43
3.6,5.0,63.0,66.0,0.28,3.0,4.15,102.0,26.6,3.59,24.4,2.53,0.46,0.46,1072.0,156.0,43.45,24.21,23.55,8.8,10.87,0.09,0.25,0.16,0.08,0.01,22.91,44.12,26.55,6.11,0.14,0.24,0.31,0.38,0.25,0.44,0.44,0.14,0.08,0.02,21.27,45.75,25.63,7.35,0.17,0.26,0.33,0.43,0.28,0.46,0.46,32.0,21.0,4.5,1.0,5.5,55.0,46.5,9.5,2.0,1.5,0.0,3.0,24.28,45.46,25.49,4.78,0.16,0.22,0.27,0.38,0.24,2.58,58.5,82.5,0.41,2.86,1.06,0.91,0.41,0.07,0.03,0.05,0.08,0.45,0.1,0.24,34.12,33.1,34.45,1.49,1.42,0.07,1.48,1.34
4.0,7.0,66.0,3.0,0.27,3.19,3.93,96.0,29.3,3.6,29.5,3.06,0.41,0.41,942.0,125.0,45.48,23.17,24.57,6.77,12.5,0.09,0.26,0.17,0.09,0.01,24.75,44.27,24.22,6.76,0.18,0.25,0.33,0.42,0.26,0.47,0.47,0.08,0.04,0.01,26.62,42.72,24.26,6.39,0.17,0.27,0.35,0.44,0.28,0.48,0.44,30.0,19.88,7.75,0.12,2.25,44.75,30.75,10.88,1.12,1.75,0.0,4.75,16.53,59.72,19.72,4.02,0.12,0.25,0.32,0.38,0.24,3.59,81.88,93.88,0.42,3.96,1.28,1.13,0.46,0.1,0.03,0.07,0.08,0.47,0.11,0.27,36.7,31.97,30.52,1.55,1.4,0.16,1.34,1.23
4.6,6.0,71.0,2.0,0.17,5.39,4.76,89.0,-0.1,3.9,-0.1,-0.01,0.42,0.42,1109.0,172.0,43.81,22.61,25.75,7.83,14.92,0.09,0.28,0.16,0.08,0.02,26.21,38.73,26.14,8.92,0.18,0.25,0.32,0.43,0.27,0.47,0.47,0.15,0.09,0.02,25.42,42.17,25.07,7.34,0.19,0.26,0.32,0.44,0.27,0.48,0.48,3.11,1.56,1.56,0.0,0.0,4.67,2.56,1.44,0.0,0.0,0.0,0.22,9.88,51.85,38.27,0.0,0.16,0.31,0.41,0.47,0.29,4.07,92.89,98.56,0.55,3.49,0.98,1.31,0.42,0.09,0.03,0.07,0.09,0.44,0.11,0.27,34.1,31.17,32.27,1.44,1.34,0.1,1.42,1.28
3.6,5.0,58.0,3.0,0.28,3.49,3.55,106.0,29.9,3.14,29.6,3.07,0.41,0.41,1085.0,162.0,43.16,25.0,24.63,7.2,14.12,0.08,0.27,0.14,0.08,0.02,24.18,46.2,23.09,6.53,0.17,0.26,0.32,0.43,0.27,0.46,0.46,0.05,0.04,0.0,25.53,36.12,26.22,12.15,0.19,0.27,0.35,0.45,0.28,0.5,0.48,33.62,22.5,5.75,0.0,5.38,55.5,35.62,9.88,1.0,1.0,1.0,2.88,27.85,41.27,24.34,6.54,0.16,0.24,0.3,0.4,0.24,4.01,91.5,97.88,0.43,3.49,0.95,1.28,0.31,0.1,0.03,0.07,0.08,0.4,0.1,0.27,22.19,25.31,27.04,1.0,1.11,-0.11,1.18,1.13
3.9,7.0,25.0,0.0,0.24,3.86,4.18,105.0,27.6,3.89,26.2,2.71,0.42,0.42,1047.0,135.0,44.49,23.39,24.13,7.99,9.98,0.1,0.32,0.17,0.09,0.02,19.55,47.86,25.81,6.78,0.15,0.26,0.34,0.41,0.27,0.45,0.45,0.14,0.1,0.02,23.62,44.51,24.99,6.88,0.2,0.28,0.34,0.48,0.28,0.51,0.51,35.0,25.67,6.22,0.44,2.67,50.11,34.89,7.33,3.22,2.0,0.0,2.0,20.24,49.09,25.24,5.43,0.12,0.24,0.29,0.36,0.23,3.73,85.0,94.11,0.38,3.2,0.99,1.06,0.33,0.09,0.03,0.06,0.07,0.38,0.09,0.26,22.87,26.79,28.09,1.03,1.15,-0.12,1.23,1.14
4.4,4.0,50.0,0.0,0.22,4.14,3.63,105.0,21.6,4.1,20.4,2.12,0.44,0.44,1171.0,165.0,43.09,24.19,24.83,7.89,10.46,0.08,0.28,0.2,0.08,0.02,23.21,45.21,24.62,6.95,0.16,0.24,0.3,0.4,0.24,0.43,0.43,0.18,0.08,0.01,26.36,41.77,23.97,7.89,0.16,0.22,0.29,0.38,0.24,0.43,0.43,24.67,17.0,4.0,1.0,2.67,38.67,30.33,12.0,1.0,2.0,1.0,2.67,22.22,46.08,21.24,10.46,0.13,0.24,0.31,0.37,0.23,3.83,87.0,98.33,0.42,2.47,0.96,0.83,0.43,0.06,0.02,0.04,0.08,0.43,0.09,0.24,31.58,32.54,32.87,1.42,1.45,-0.03,1.45,1.34
3.3,7.0,78.0,18.0,0.27,4.37,4.95,102.0,3.9,4.8,4.1,0.43,0.48,0.48,1047.0,132.0,46.37,21.65,25.69,6.28,13.5,0.07,0.25,0.17,0.07,0.02,18.7,50.15,24.7,6.15,0.12,0.23,0.29,0.36,0.25,0.4,0.4,0.19,0.07,0.01,23.43,46.99,22.67,6.91,0.15,0.23,0.31,0.38,0.25,0.42,0.42,18.0,10.5,4.0,0.0,3.5,32.5,24.5,10.5,2.0,0.5,0.5,1.0,28.06,40.99,21.8,9.16,0.19,0.24,0.34,0.43,0.27,4.68,107.0,104.0,0.48,4.44,1.89,1.04,0.49,0.12,0.05,0.07,0.1,0.58,0.13,0.34,38.67,41.78,42.22,1.69,1.81,-0.12,1.83,1.72
4.1,5.0,56.0,1.0,0.26,4.02,4.05,97.0,19.5,3.66,18.3,1.9,0.44,0.44,1096.0,133.0,46.55,21.91,23.86,7.68,13.77,0.15,0.42,0.3,0.15,0.02,23.01,43.59,24.72,8.38,0.16,0.24,0.31,0.4,0.26,0.45,0.45,0.18,0.08,0.02,21.76,48.68,21.26,8.3,0.16,0.23,0.31,0.39,0.25,0.44,0.44,28.0,18.12,5.75,0.75,3.38,45.38,39.62,11.0,0.62,0.62,1.25,2.0,24.5,42.73,21.68,11.09,0.14,0.23,0.3,0.36,0.25,2.73,62.12,85.75,0.41,4.03,1.62,1.11,0.52,0.1,0.04,0.06,0.11,0.61,0.14,0.33,43.54,41.75,43.99,1.88,1.86,0.01,1.91,1.79
4.4,3.0,52.0,0.0,0.16,6.61,5.85,101.0,-21.7,5.67,-21.1,-2.18,0.5,0.5,1124.0,156.0,41.62,25.3,24.42,8.66,10.38,0.09,0.29,0.16,0.08,0.02,25.56,40.35,26.08,8.02,0.16,0.25,0.31,0.41,0.26,0.44,0.44,0.2,0.08,0.02,23.26,42.67,25.52,8.55,0.18,0.24,0.3,0.42,0.26,0.45,0.45,27.33,16.33,6.67,0.33,4.0,46.67,15.67,16.67,5.33,1.67,0.0,4.0,28.21,43.52,19.02,9.25,0.18,0.26,0.39,0.45,0.28,9.28,211.33,135.67,0.49,3.2,1.51,0.81,0.48,0.08,0.04,0.04,0.09,0.51,0.11,0.28,37.73,39.25,40.4,1.63,1.76,-0.13,1.77,1.63
4.6,7.0,16.0,0.0,0.25,3.65,4.21,105.0,34.1,3.8,27.5,2.85,0.45,0.45,1122.0,150.0,47.02,20.92,25.74,6.32,13.57,0.08,0.25,0.18,0.08,0.01,22.51,47.33,23.88,5.99,0.16,0.22,0.29,0.37,0.24,0.44,0.44,0.14,0.09,0.01,21.08,49.82,23.52,5.59,0.17,0.26,0.32,0.43,0.26,0.46,0.46,32.67,21.56,5.67,1.67,3.78,53.0,31.56,13.56,2.22,1.44,0.56,3.78,20.24,47.44,25.65,6.68,0.16,0.26,0.34,0.43,0.27,3.7,84.0,98.0,0.47,3.23,1.25,0.93,0.38,0.08,0.03,0.05,0.09,0.49,0.11,0.26,31.68,30.6,34.56,1.58,1.42,0.17,1.49,1.4
3.9,5.0,84.0,5.0,0.2,4.94,4.44,97.0,11.4,4.43,3.7,0.39,0.47,0.47,1039.0,149.0,44.55,21.57,25.5,8.37,12.5,0.04,0.13,0.08,0.04,0.01,21.93,46.19,23.62,7.25,0.17,0.23,0.29,0.4,0.24,0.45,0.4,0.22,0.08,0.01,21.04,47.24,24.69,7.03,0.17,0.25,0.33,0.42,0.29,0.46,0.46,31.5,19.0,5.5,1.5,5.5,56.5,24.0,6.0,1.0,0.5,1.5,0.5,23.08,40.83,28.82,7.26,0.2,0.26,0.3,0.45,0.27,4.84,110.5,108.0,0.47,4.23,1.86,0.99,0.47,0.11,0.05,0.06,0.1,0.6,0.13,0.33,38.09,40.71,41.59,1.68,1.81,-0.14,1.79,1.73
4.7,5.0,87.0,5.0,0.24,3.75,3.65,97.0,20.8,3.77,23.9,2.47,0.45,0.45,1148.0,126.0,45.29,21.27,26.06,7.39,14.58,0.04,0.12,0.09,0.03,0.01,24.14,43.04,24.03,7.79,0.15,0.21,0.29,0.36,0.24,0.43,0.46,0.17,0.06,0.01,22.59,45.13,26.16,6.12,0.12,0.24,0.29,0.36,0.24,0.39,0.39,28.78,14.0,8.67,1.11,5.0,54.67,26.22,12.89,0.56,2.22,1.0,3.11,23.4,44.24,18.93,13.43,0.16,0.22,0.29,0.38,0.24,5.8,132.22,113.78,0.43,3.85,1.85,0.96,0.41,0.1,0.05,0.05,0.12,0.66,0.14,0.33,48.42,45.65,48.88,2.0,1.87,0.13,2.12,1.98
